ID;Puissancenominalunitaire;Emailcontact;Puissancenominaletotale;NOM_COMM;NOM_DEPT;NOM_REGION;LongitudeI;LatitudeI;Dnomination;Description;Miseenservice;Typedemachine;Dveloppeur;Oprateur;Commune;Dpartement;Nomcontact;Tlephone
45680;0;;0;HAUTEVILLE;AISNE;PICARDIE;3,529956392;49,89956282;;;;;;;;;;
45681;0;;0;HAUTEVILLE;AISNE;PICARDIE;3,524672061;49,90034169;;;;;;;;;;
45682;0;;0;HAUTEVILLE;AISNE;PICARDIE;3,519346719;49,90112772;;;;;;;;;;
45683;0;;0;HAUTEVILLE;AISNE;PICARDIE;3,514647266;49,90183079;;;;;;;;;;
45684;0;;0;BERNOT;AISNE;PICARDIE;3,504198667;49,90340339;;;;;;;;;;
45685;0;;0;BERNOT;AISNE;PICARDIE;3,497766216;49,90371983;;;;;;;;;;
45686;0;;0;NOYALES;AISNE;PICARDIE;3,550821899;49,9118575;;;;;;;;;;
45687;0;;0;NOYALES;AISNE;PICARDIE;3,547254915;49,9146677;;;;;;;;;;
45688;0;;0;NOYALES;AISNE;PICARDIE;3,543721148;49,91744493;;;;;;;;;;
45689;0;;0;NOYALES;AISNE;PICARDIE;3,540583119;49,91990282;;;;;;;;;;
45690;0;;0;BRAILLY-CORNEHOTTE;SOMME;PICARDIE;1,967198655;50,25028413;;;;;;;;;;
45691;0;;0;BRAILLY-CORNEHOTTE;SOMME;PICARDIE;1,969782138;50,24924145;;;;;;;;;;
45692;0;;0;BRAILLY-CORNEHOTTE;SOMME;PICARDIE;1,972442215;50,24817093;;;;;;;;;;
45693;0;;0;GUESCHART;SOMME;PICARDIE;1,975119225;50,24727399;;;;;;;;;;
45694;0;;0;GUESCHART;SOMME;PICARDIE;1,977855095;50,24644624;;;;;;;;;;
45695;0;;0;GUESCHART;SOMME;PICARDIE;1,980814322;50,24513873;;;;;;;;;;
45696;0;;0;GUESCHART;SOMME;PICARDIE;1,982789443;50,24368538;;;;;;;;;;
45697;0;;0;GUESCHART;SOMME;PICARDIE;1,985295565;50,24260815;;;;;;;;;;
45698;0;;0;GUESCHART;SOMME;PICARDIE;1,987208026;50,24090556;;;;;;;;;;
45699;0;;0;GUESCHART;SOMME;PICARDIE;1,987918412;50,23905539;;;;;;;;;;
45700;0;;0;GUESCHART;SOMME;PICARDIE;1,988887979;50,23724448;;;;;;;;;;
45701;0;;0;GUESCHART;SOMME;PICARDIE;1,991748089;50,23358359;;;;;;;;;;
45702;0;;0;GUESCHART;SOMME;PICARDIE;1,993666634;50,23209296;;;;;;;;;;
45703;0;;0;NOYELLES-EN-CHAUSSEE;SOMME;PICARDIE;1,995376561;50,23051262;;;;;;;;;;
45704;0;;0;NOYELLES-EN-CHAUSSEE;SOMME;PICARDIE;1,997288241;50,22903819;;;;;;;;;;
45705;0;;0;NOYELLES-EN-CHAUSSEE;SOMME;PICARDIE;1,999035038;50,22750697;;;;;;;;;;
45706;0;;0;NOYELLES-EN-CHAUSSEE;SOMME;PICARDIE;2,000830142;50,22594525;;;;;;;;;;
45707;0;;0;NOYELLES-EN-CHAUSSEE;SOMME;PICARDIE;2,003226123;50,22480951;;;;;;;;;;
45708;0;;0;GUESCHART;SOMME;PICARDIE;2,005665195;50,2236886;;;;;;;;;;
45709;0;;0;GUESCHART;SOMME;PICARDIE;2,008992382;50,22289547;;;;;;;;;;
45710;0;;0;GUESCHART;SOMME;PICARDIE;2,011860998;50,22225679;;;;;;;;;;
45711;0;;0;GUESCHART;SOMME;PICARDIE;2,015761928;50,22284361;;;;;;;;;;
45712;0;;0;GUESCHART;SOMME;PICARDIE;2,019375004;50,22324235;;;;;;;;;;
45713;0;;0;GUESCHART;SOMME;PICARDIE;2,022332204;50,22274883;;;;;;;;;;
45714;0;;0;COCQUEREL;SOMME;PICARDIE;1,980493375;50,06072429;;;;;;;;;;
45715;0;;0;COCQUEREL;SOMME;PICARDIE;1,97760083;50,06233251;;;;;;;;;;
45716;0;;0;COCQUEREL;SOMME;PICARDIE;1,974695668;50,06395645;;;;;;;;;;
45717;0;;0;COCQUEREL;SOMME;PICARDIE;1,971775214;50,0655885;;;;;;;;;;
45718;0;;0;COCQUEREL;SOMME;PICARDIE;1,968809635;50,06722151;;;;;;;;;;
45719;0;;0;COCQUEREL;SOMME;PICARDIE;1,965870994;50,06887108;;;;;;;;;;
45720;0;;0;PONT-REMY;SOMME;PICARDIE;1,917452836;50,06975433;;;;;;;;;;
45721;0;;0;PONT-REMY;SOMME;PICARDIE;1,913116152;50,07069524;;;;;;;;;;
45722;0;;0;PONT-REMY;SOMME;PICARDIE;1,908625682;50,0718055;;;;;;;;;;
45723;0;;0;PONT-REMY;SOMME;PICARDIE;1,904233085;50,07258644;;;;;;;;;;
45724;0;;0;EAUCOURT-SUR-SOMME;SOMME;PICARDIE;1,89829995;50,07296321;;;;;;;;;;
45725;0;;0;EAUCOURT-SUR-SOMME;SOMME;PICARDIE;1,893673354;50,07410926;;;;;;;;;;
45726;0;;0;EAUCOURT-SUR-SOMME;SOMME;PICARDIE;1,891074126;50,07702607;;;;;;;;;;
45727;0;;0;EAUCOURT-SUR-SOMME;SOMME;PICARDIE;1,888330838;50,0802188;;;;;;;;;;
45728;0;;0;EPAGNE-EPAGNETTE;SOMME;PICARDIE;1,880278437;50,08662544;;;;;;;;;;
45729;0;;0;EPAGNE-EPAGNETTE;SOMME;PICARDIE;1,876028734;50,09005331;;;;;;;;;;
45730;0;;0;EPAGNE-EPAGNETTE;SOMME;PICARDIE;1,873681341;50,09277658;;;;;;;;;;
45731;0;;0;PROUVILLE;SOMME;PICARDIE;2,141263354;50,15378169;;;;;;;;;;
45732;0;;0;PROUVILLE;SOMME;PICARDIE;2,144272336;50,15617439;;;;;;;;;;
45733;0;;0;PROUVILLE;SOMME;PICARDIE;2,147812677;50,15900181;;;;;;;;;;
45734;0;;0;PROUVILLE;SOMME;PICARDIE;2,141096107;50,16188396;;;;;;;;;;
45735;0;;0;PROUVILLE;SOMME;PICARDIE;2,138020022;50,15943897;;;;;;;;;;
45736;0;;0;PROUVILLE;SOMME;PICARDIE;2,135010361;50,15705094;;;;;;;;;;
45737;0;;0;PROUVILLE;SOMME;PICARDIE;2,12198171;50,16196972;;;;;;;;;;
45738;0;;0;PROUVILLE;SOMME;PICARDIE;2,12362463;50,1649768;;;;;;;;;;
45739;0;;0;PROUVILLE;SOMME;PICARDIE;2,117906887;50,16611488;;;;;;;;;;
45740;0;;0;PROUVILLE;SOMME;PICARDIE;2,114966699;50,16332038;;;;;;;;;;
45741;0;;0;LONGUEVILLETTE;SOMME;PICARDIE;2,270422615;50,13463139;;;;;;;;;;
45742;0;;0;FIENVILLERS;SOMME;PICARDIE;2,266878598;50,1351876;;;;;;;;;;
45743;0;;0;FIENVILLERS;SOMME;PICARDIE;2,26376718;50,1360236;;;;;;;;;;
45744;0;;0;FIENVILLERS;SOMME;PICARDIE;2,261108301;50,13696804;;;;;;;;;;
45745;0;;0;FIENVILLERS;SOMME;PICARDIE;2,258847528;50,13803034;;;;;;;;;;
45746;0;;0;SAINT-LEGER-LES-DOMART;SOMME;PICARDIE;2,11135722;50,04946983;;;;;;;;;;
45747;0;;0;SAINT-LEGER-LES-DOMART;SOMME;PICARDIE;2,109664156;50,05145106;;;;;;;;;;
45748;0;;0;SAINT-LEGER-LES-DOMART;SOMME;PICARDIE;2,107919827;50,05339016;;;;;;;;;;
45749;0;;0;DOMART-EN-PONTHIEU;SOMME;PICARDIE;2,106226638;50,05535828;;;;;;;;;;
45750;0;;0;DOMART-EN-PONTHIEU;SOMME;PICARDIE;2,104527915;50,05733018;;;;;;;;;;
45751;0;;0;DOMART-EN-PONTHIEU;SOMME;PICARDIE;2,102830647;50,05929893;;;;;;;;;;
45752;0;;0;DOMART-EN-PONTHIEU;SOMME;PICARDIE;2,101122694;50,06125001;;;;;;;;;;
45753;0;;0;DOMART-EN-PONTHIEU;SOMME;PICARDIE;2,099717431;50,06330246;;;;;;;;;;
45754;0;;0;DOMART-EN-PONTHIEU;SOMME;PICARDIE;2,098595412;50,06563601;;;;;;;;;;
45755;0;;0;DOMART-EN-PONTHIEU;SOMME;PICARDIE;2,095174222;50,06845013;;;;;;;;;;
45756;0;;0;DOMART-EN-PONTHIEU;SOMME;PICARDIE;2,092551161;50,0699475;;;;;;;;;;
45757;0;;0;MONTBREHAIN;AISNE;PICARDIE;3,347339317;49,97789183;;;;;;;;;;
45758;0;;0;BEAUREVOIR;AISNE;PICARDIE;3,339524831;49,97795212;;;;;;;;;;
45759;0;;0;BEAUREVOIR;AISNE;PICARDIE;3,340785449;49,9832532;;;;;;;;;;
45760;0;;0;BEAUREVOIR;AISNE;PICARDIE;3,348153954;49,98423453;;;;;;;;;;
45761;0;;0;MONTBREHAIN;AISNE;PICARDIE;3,355759629;49,98484479;;;;;;;;;;
45762;0;;0;BEAUREVOIR;AISNE;PICARDIE;3,356254035;49,98976126;;;;;;;;;;
45763;0;;0;BEAUREVOIR;AISNE;PICARDIE;3,349346743;49,98811283;;;;;;;;;;
45764;0;;0;BEAUREVOIR;AISNE;PICARDIE;3,342065232;49,98756925;;;;;;;;;;
45765;0;;0;BEAUREVOIR;AISNE;PICARDIE;3,343301748;49,99228117;;;;;;;;;;
45766;0;;0;LOUVILLE-LA-CHENARD;EURE-ET-LOIR;CENTRE;1,807723045;48,34026714;;;;;;;;;;
45767;0;;0;LOUVILLE-LA-CHENARD;EURE-ET-LOIR;CENTRE;1,803101599;48,34143312;;;;;;;;;;
45768;0;;0;LOUVILLE-LA-CHENARD;EURE-ET-LOIR;CENTRE;1,798480153;48,34260265;;;;;;;;;;
45769;0;;0;LOUVILLE-LA-CHENARD;EURE-ET-LOIR;CENTRE;1,793858707;48,34377215;;;;;;;;;;
45770;0;;0;PAMPROUX;DEUX-SEVRES;POITOU-CHARENTES;-0,0220263;46,40631188;;;;;;;;;;
45771;0;;0;PAMPROUX;DEUX-SEVRES;POITOU-CHARENTES;-0,025596321;46,40897508;;;;;;;;;;
45772;0;;0;PAMPROUX;DEUX-SEVRES;POITOU-CHARENTES;-0,030426979;46,4102419;;;;;;;;;;
45773;0;;0;PAMPROUX;DEUX-SEVRES;POITOU-CHARENTES;-0,034581721;46,41072458;;;;;;;;;;
45774;0;;0;PAMPROUX;DEUX-SEVRES;POITOU-CHARENTES;-0,039197803;46,40996912;;;;;;;;;;
45775;0;;0;LA CHAPELLE-MARCOUSSE;PUY-DE-DOME;AUVERGNE;3,071234599;45,444618;;;;;;;;;;
45776;0;;0;LA CHAPELLE-MARCOUSSE;PUY-DE-DOME;AUVERGNE;3,070954308;45,44318214;;;;;;;;;;
45777;0;;0;LA CHAPELLE-MARCOUSSE;PUY-DE-DOME;AUVERGNE;3,069787212;45,44146254;;;;;;;;;;
45778;0;;0;LA CHAPELLE-MARCOUSSE;PUY-DE-DOME;AUVERGNE;3,070086613;45,43918018;;;;;;;;;;
45779;0;;0;LA CHAPELLE-MARCOUSSE;PUY-DE-DOME;AUVERGNE;3,069771454;45,4373066;;;;;;;;;;
45780;0;;0;LA CHAPELLE-MARCOUSSE;PUY-DE-DOME;AUVERGNE;3,069465682;45,43522781;;;;;;;;;;
45781;0;;0;LA CHAPELLE-MARCOUSSE;PUY-DE-DOME;AUVERGNE;3,069523349;45,43329669;;;;;;;;;;
45782;0;;0;LA CHAPELLE-MARCOUSSE;PUY-DE-DOME;AUVERGNE;3,068773672;45,43155938;;;;;;;;;;
45783;0;;0;LUC-SUR-ORBIEU;AUDE;LANGUEDOC-ROUSSILLON;2,799764201;43,17436673;;;;;;;;;;
45784;0;;0;LUC-SUR-ORBIEU;AUDE;LANGUEDOC-ROUSSILLON;2,800012305;43,17625235;;;;;;;;;;
45785;0;;0;CANET;AUDE;LANGUEDOC-ROUSSILLON;2,823244259;43,22693198;;;;;;;;;;
45786;0;;0;CANET;AUDE;LANGUEDOC-ROUSSILLON;2,823867872;43,22815444;;;;;;;;;;
45787;0;;0;CANET;AUDE;LANGUEDOC-ROUSSILLON;2,824482098;43,22931433;;;;;;;;;;
45788;0;;0;CANET;AUDE;LANGUEDOC-ROUSSILLON;2,825192884;43,23048299;;;;;;;;;;
45789;0;;0;CANET;AUDE;LANGUEDOC-ROUSSILLON;2,825723961;43,23174348;;;;;;;;;;
45790;0;;0;LA CAVALERIE;AVEYRON;MIDI-PYRENEES;3,2173419;44,01899026;;;;;;;;;;
45791;0;;0;ARZENC-DE-RANDON;LOZERE;LANGUEDOC-ROUSSILLON;3,654327393;44,66083904;;;;;;;;;;
45792;0;;0;RAGEADE;CANTAL;AUVERGNE;3,259254098;45,10941527;;;;;;;;;;
45793;0;;0;RAGEADE;CANTAL;AUVERGNE;3,264318109;45,11151266;;;;;;;;;;
45794;0;;0;RAGEADE;CANTAL;AUVERGNE;3,269461244;45,11340365;;;;;;;;;;
45795;0;;0;RAGEADE;CANTAL;AUVERGNE;3,263353184;45,11538543;;;;;;;;;;
45796;0;;0;RAGEADE;CANTAL;AUVERGNE;3,260438293;45,11811476;;;;;;;;;;
45797;0;;0;RAGEADE;CANTAL;AUVERGNE;3,255748451;45,11738417;;;;;;;;;;
45798;0;;0;RAGEADE;CANTAL;AUVERGNE;3,251880705;45,11747124;;;;;;;;;;
45799;0;;0;RAGEADE;CANTAL;AUVERGNE;3,257196844;45,11348125;;;;;;;;;;
45800;0;;0;RAGEADE;CANTAL;AUVERGNE;3,250695169;45,11184581;;;;;;;;;;
45801;0;;0;RAGEADE;CANTAL;AUVERGNE;3,269134015;45,11664411;;;;;;;;;;
45802;0;;0;RAGEADE;CANTAL;AUVERGNE;3,265947551;45,11887561;;;;;;;;;;
45803;0;;0;RAGEADE;CANTAL;AUVERGNE;3,270716518;45,12009637;;;;;;;;;;
45804;0;;0;RAGEADE;CANTAL;AUVERGNE;3,274524584;45,11740972;;;;;;;;;;
45805;0;;0;ALLY;HAUTE-LOIRE;AUVERGNE;3,301776499;45,14233232;;;;;;;;;;
45806;0;;0;ALLY;HAUTE-LOIRE;AUVERGNE;3,298775107;45,14501117;;;;;;;;;;
45807;0;;0;ALLY;HAUTE-LOIRE;AUVERGNE;3,295162171;45,14580761;;;;;;;;;;
45808;0;;0;ALLY;HAUTE-LOIRE;AUVERGNE;3,292021975;45,14801906;;;;;;;;;;
45809;0;;0;ALLY;HAUTE-LOIRE;AUVERGNE;3,289497346;45,15228469;;;;;;;;;;
45810;0;;0;ALLY;HAUTE-LOIRE;AUVERGNE;3,28757152;45,15828251;;;;;;;;;;
45811;0;;0;ALLY;HAUTE-LOIRE;AUVERGNE;3,283564299;45,16234501;;;;;;;;;;
45812;0;;0;MERCOEUR;HAUTE-LOIRE;AUVERGNE;3,280211538;45,1638523;;;;;;;;;;
45813;0;;0;MERCOEUR;HAUTE-LOIRE;AUVERGNE;3,27788271;45,16868688;;;;;;;;;;
45814;0;;0;ALLANCHE;CANTAL;AUVERGNE;2,986660525;45,23277892;;;;;;;;;;
45815;0;;0;ALLANCHE;CANTAL;AUVERGNE;2,984025925;45,23440429;;;;;;;;;;
45816;0;;0;ALLANCHE;CANTAL;AUVERGNE;2,981229052;45,23588039;;;;;;;;;;
45817;0;;0;ALLANCHE;CANTAL;AUVERGNE;2,978119031;45,23760482;;;;;;;;;;
45818;0;;0;ALLANCHE;CANTAL;AUVERGNE;2,975821719;45,23956718;;;;;;;;;;
45819;0;;0;ALLANCHE;CANTAL;AUVERGNE;2,97356464;45,24142937;;;;;;;;;;
45820;0;;0;ALLANCHE;CANTAL;AUVERGNE;2,97198616;45,24355495;;;;;;;;;;
45821;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,822235748;43,58475471;;;;;;;;;;
45822;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,824431136;43,58535991;;;;;;;;;;
45823;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,826591991;43,58558091;;;;;;;;;;
45824;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,828946635;43,58583008;;;;;;;;;;
45825;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,831622139;43,58610304;;;;;;;;;;
45826;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,833546624;43,5869744;;;;;;;;;;
45827;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,834470645;43,58844411;;;;;;;;;;
45828;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,835769504;43,59264225;;;;;;;;;;
45829;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,837139443;43,59411959;;;;;;;;;;
45830;0;;0;FRAISSE-SUR-AGOUT;HERAULT;LANGUEDOC-ROUSSILLON;2,838041335;43,59610778;;;;;;;;;;
45831;0;;0;FREYSSENET;ARDECHE;RHONE-ALPES;4,540529251;44,69297278;;;;;;;;;;
45832;0;;0;BEUVEILLE;MEURTHE-ET-MOSELLE;LORRAINE;5,692486256;49,44347919;;;;;;;;;;
45833;0;;0;DONCOURT-LES-LONGUYON;MEURTHE-ET-MOSELLE;LORRAINE;5,697707157;49,44708569;;;;;;;;;;
45834;0;;0;DONCOURT-LES-LONGUYON;MEURTHE-ET-MOSELLE;LORRAINE;5,704163739;49,44863784;;;;;;;;;;
45835;0;;0;DONCOURT-LES-LONGUYON;MEURTHE-ET-MOSELLE;LORRAINE;5,710285823;49,44759355;;;;;;;;;;
45836;0;;0;DONCOURT-LES-LONGUYON;MEURTHE-ET-MOSELLE;LORRAINE;5,715790737;49,45187187;;;;;;;;;;
45837;0;;0;UGNY;MEURTHE-ET-MOSELLE;LORRAINE;5,698683048;49,45244619;;;;;;;;;;
45838;0;;0;UGNY;MEURTHE-ET-MOSELLE;LORRAINE;5,704286535;49,45353986;;;;;;;;;;
45839;0;;0;VIVIERS-SUR-CHIERS;MEURTHE-ET-MOSELLE;LORRAINE;5,643375326;49,44955252;;;;;;;;;;
45840;0;;0;VIVIERS-SUR-CHIERS;MEURTHE-ET-MOSELLE;LORRAINE;5,64862637;49,45196583;;;;;;;;;;
45841;0;;0;VIVIERS-SUR-CHIERS;MEURTHE-ET-MOSELLE;LORRAINE;5,639919145;49,4536908;;;;;;;;;;
45842;0;;0;VIVIERS-SUR-CHIERS;MEURTHE-ET-MOSELLE;LORRAINE;5,646973809;49,45611043;;;;;;;;;;
45843;0;;0;ERVILLERS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;2,847008608;50,16750792;;;;;;;;;;
45844;0;;0;ERVILLERS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;2,842611655;50,17027254;;;;;;;;;;
45845;0;;0;ERVILLERS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;2,839688099;50,17311207;;;;;;;;;;
45846;0;;0;SAINT-LEGER;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;2,845675056;50,17619357;;;;;;;;;;
45847;0;;0;ERVILLERS;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;2,84942928;50,17383983;;;;;;;;;;
45848;0;;0;MORY;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;2,853326025;50,1714144;;;;;;;;;;
45849;0;;0;MORY;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;2,861250803;50,17091184;;;;;;;;;;
45850;0;;0;BONNEVAL;EURE-ET-LOIR;CENTRE;1,404985184;48,20202367;;;;;;;;;;
45851;0;;0;BONNEVAL;EURE-ET-LOIR;CENTRE;1,410003259;48,20311604;;;;;;;;;;
45852;0;;0;SAINT-MICHEL-CHEF-CHEF;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;-2,111792189;47,18402156;;;;;;;;;;
45853;0;;0;SAINT-MICHEL-CHEF-CHEF;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;-2,107716582;47,18650424;;;;;;;;;;
45854;0;;0;SAINT-MICHEL-CHEF-CHEF;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;-2,100683165;47,18823125;;;;;;;;;;
45855;0;;0;SAINT-MICHEL-CHEF-CHEF;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;-2,094910884;47,18889551;;;;;;;;;;
45856;0;;0;SAINT-MICHEL-CHEF-CHEF;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;-2,089111921;47,18904177;;;;;;;;;;
45857;0;;0;BREM-SUR-MER;VENDEE;PAYS-DE-LA-LOIRE;-1,777675421;46,6176207;;;;;;;;;;
45858;0;;0;BREM-SUR-MER;VENDEE;PAYS-DE-LA-LOIRE;-1,779134294;46,61873901;;;;;;;;;;
45859;0;;0;BREM-SUR-MER;VENDEE;PAYS-DE-LA-LOIRE;-1,780604592;46,61985147;;;;;;;;;;
45860;0;;0;BREM-SUR-MER;VENDEE;PAYS-DE-LA-LOIRE;-1,782058915;46,62096942;;;;;;;;;;
45861;0;;0;BREM-SUR-MER;VENDEE;PAYS-DE-LA-LOIRE;-1,783497745;46,62209165;;;;;;;;;;
45862;0;;0;L'ILE-D'OLONNE;VENDEE;PAYS-DE-LA-LOIRE;-1,777659998;46,57726083;;;;;;;;;;
45863;0;;0;L'ILE-D'OLONNE;VENDEE;PAYS-DE-LA-LOIRE;-1,779482146;46,5793496;;;;;;;;;;
45864;0;;0;L'ILE-D'OLONNE;VENDEE;PAYS-DE-LA-LOIRE;-1,782112913;46,58218718;;;;;;;;;;
45865;0;;0;L'ILE-D'OLONNE;VENDEE;PAYS-DE-LA-LOIRE;-1,784124023;46,58437486;;;;;;;;;;
45866;0;;0;L'ILE-D'OLONNE;VENDEE;PAYS-DE-LA-LOIRE;-1,77546136;46,57480279;;;;;;;;;;
45867;0;;0;L'ILE-D'OLONNE;VENDEE;PAYS-DE-LA-LOIRE;-1,773365523;46,57261414;;;;;;;;;;
45868;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,157092451;46,50146849;;;;;;;;;;
45869;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,155985349;46,50401982;;;;;;;;;;
45870;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,146930252;46,49641161;;;;;;;;;;
45871;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,14981707;46,49784628;;;;;;;;;;
45872;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,14585445;46,49913668;;;;;;;;;;
45873;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,148685076;46,50049677;;;;;;;;;;
45874;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,152500731;46,50233802;;;;;;;;;;
45875;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,149578276;46,50589644;;;;;;;;;;
45876;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,152754408;46,50755498;;;;;;;;;;
45877;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,155772935;46,50913576;;;;;;;;;;
45878;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,147474087;46,50805121;;;;;;;;;;
45879;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,150670061;46,50966067;;;;;;;;;;
45880;0;;0;CORPE;VENDEE;PAYS-DE-LA-LOIRE;-1,153516194;46,51108131;;;;;;;;;;
45881;0;;0;LE LANGON;VENDEE;PAYS-DE-LA-LOIRE;-0,904323147;46,45667235;;;;;;;;;;
45882;0;;0;LE LANGON;VENDEE;PAYS-DE-LA-LOIRE;-0,907484086;46,45791559;;;;;;;;;;
45883;0;;0;LE LANGON;VENDEE;PAYS-DE-LA-LOIRE;-0,910675991;46,45912781;;;;;;;;;;
45884;0;;0;LE LANGON;VENDEE;PAYS-DE-LA-LOIRE;-0,913843296;46,46030504;;;;;;;;;;
45885;0;;0;LE LANGON;VENDEE;PAYS-DE-LA-LOIRE;-0,917103803;46,46153792;;;;;;;;;;
45886;0;;0;LE LANGON;VENDEE;PAYS-DE-LA-LOIRE;-0,920367968;46,46274519;;;;;;;;;;
45887;0;;0;LE LANGON;VENDEE;PAYS-DE-LA-LOIRE;-0,922974499;46,46389483;;;;;;;;;;
45888;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,949710408;46,4752354;;;;;;;;;;
45889;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,953371029;46,47618572;;;;;;;;;;
45890;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,957232799;46,47718279;;;;;;;;;;
45891;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,960876088;46,47818044;;;;;;;;;;
45892;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,964461515;46,47919283;;;;;;;;;;
45893;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,97371057;46,48303401;;;;;;;;;;
45894;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,976689096;46,48417416;;;;;;;;;;
45895;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,98008361;46,48551472;;;;;;;;;;
45896;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,983423565;46,48677892;;;;;;;;;;
45897;0;;0;MOUZEUIL-SAINT-MARTIN;VENDEE;PAYS-DE-LA-LOIRE;-0,986657343;46,48801022;;;;;;;;;;
45898;0;;0;VIX;VENDEE;PAYS-DE-LA-LOIRE;-0,878848931;46,35520081;;;;;;;;;;
45899;0;;0;LE GUE-DE-VELLUIRE;VENDEE;PAYS-DE-LA-LOIRE;-0,8830887;46,3568569;;;;;;;;;;
45900;0;;0;LE GUE-DE-VELLUIRE;VENDEE;PAYS-DE-LA-LOIRE;-0,885389497;46,35975355;;;;;;;;;;
45901;0;;0;LE GUE-DE-VELLUIRE;VENDEE;PAYS-DE-LA-LOIRE;-0,887148056;46,36293673;;;;;;;;;;
45902;0;;0;LE GUE-DE-VELLUIRE;VENDEE;PAYS-DE-LA-LOIRE;-0,888333583;46,36627664;;;;;;;;;;
45903;0;;0;CONILHAC-DE-LA-MONTAGNE;AUDE;LANGUEDOC-ROUSSILLON;2,224210118;42,98080234;;;;;;;;;;
45904;0;;0;CONILHAC-DE-LA-MONTAGNE;AUDE;LANGUEDOC-ROUSSILLON;2,223523839;42,98215017;;;;;;;;;;
45905;0;;0;CONILHAC-DE-LA-MONTAGNE;AUDE;LANGUEDOC-ROUSSILLON;2,223035863;42,98356031;;;;;;;;;;
45906;0;;0;CONILHAC-DE-LA-MONTAGNE;AUDE;LANGUEDOC-ROUSSILLON;2,222954787;42,98475184;;;;;;;;;;
45907;0;;0;OUANNE;YONNE;BOURGOGNE;3,431714773;47,65327432;;;;;;;;;;
45908;0;;0;OUANNE;YONNE;BOURGOGNE;3,436156511;47,65276661;;;;;;;;;;
45909;0;;0;OUANNE;YONNE;BOURGOGNE;3,440716267;47,65219566;;;;;;;;;;
45910;0;;0;OUANNE;YONNE;BOURGOGNE;3,445211649;47,65171866;;;;;;;;;;
45911;0;;0;OUANNE;YONNE;BOURGOGNE;3,449261785;47,65660952;;;;;;;;;;
45912;0;;0;OUANNE;YONNE;BOURGOGNE;3,453649879;47,65613618;;;;;;;;;;
